"ID","x","y"
1,8.82992828846909,0.0206353903519767
2,15.3590220143087,0.00920066354319431
3,17.3834053089377,0.0125827350500768
4,12.3615965934005,0.0116688172145381
5,19.8165729665197,0.0078952460156291
6,18.3188788965344,0.00862123713925324
7,14.1022060438991,0.00784557505090097
8,12.8962066397071,0.0113577155605266
9,19.8797700123396,0.011032346598132
10,9.31860555079766,0.0110070003182341
11,7.23645782214589,0.0247296370207289
12,16.6590305534191,0.00865201982837468
13,11.5661514084786,0.014674158204513
14,19.4768576056231,0.0062773665760222
15,17.4001932446845,0.00978272030514972
16,7.53214964992367,0.0146676799422591
17,9.10582151263952,0.0137857608842323
18,11.6983057884499,0.0105216057897807
19,6.12967153429054,0.0155029753181289
20,7.02250466914847,0.0181934435042747
21,16.7899009026587,0.0103209496460731
22,6.29634276614524,0.0169048517252126
23,17.7734769298695,0.00864726047111336
24,15.2170693222433,0.00687143708775958
25,17.307553429855,0.00828406428572348
26,9.24108427250758,0.0172947580870177
27,10.9560779598542,0.0119473441468872
28,10.532683422789,0.0142858759024898
29,12.8374984802213,0.0106987397407892
30,5.28037855168805,0.0208842699301635
31,7.51402540481649,0.0202224720581266
32,8.71320649050176,0.0301958814703844
33,6.43720209831372,0.0127425801269502
34,15.8383224485442,0.00717972787006738
35,19.5335004501976,0.00944647951880075
36,6.6436891828198,0.0182902489318043
37,17.5698010623455,0.00963969403696611
38,8.71971933054738,0.0125784019226309
39,17.2489987045992,0.00816826101444152
40,5.40076894103549,0.0137557123425468
41,8.92915374715813,0.0270157172491569
42,6.36363071505912,0.013030668939053
43,6.82666491367854,0.0116010621577893
44,7.09967487840913,0.0225009244329057
45,18.5963457636535,0.00772022554112766
46,15.7720502989832,0.00912562876598163
47,9.64757199748419,0.0143414806090284
48,18.7569362984505,0.0124008845656972
49,11.9868242193479,0.0086670861224364
50,5.8155720657669,0.0113069502626177
51,8.25857887626626,0.0320899886901742
52,17.8515178966336,0.00956853404803418
53,5.13452201616019,0.0249613853671632
54,17.1633595426101,0.00724420078558043
55,7.39610669203103,0.0162030661108022
56,17.7206246822607,0.0104118601094012
57,9.38538596499711,0.016461446046395
58,10.0134346284904,0.0179377567873302
59,7.16958537115715,0.0162233873889797
60,7.90675204247236,0.0121521870631697
61,19.9075276800431,0.00716752360043444
62,7.4435362778604,0.0154454100155586
63,14.5103845908307,0.0131680651412215
64,5.51416604663245,0.0129354171467733
65,11.1054791358765,0.011306784075924
66,8.83680194849148,0.0162376793445365
67,11.6826155816671,0.00880554445649699
68,9.21548827667721,0.0133629267909919
69,18.0767775455024,0.012889430432959
70,13.3320094877854,0.0104617954734561
71,17.0731825579423,0.00815889913047811
72,7.58740863529965,0.0152352680043729
73,8.13549993210472,0.0107100340009637
74,15.9860083868261,0.00985078338400936
75,6.73676531761885,0.0171088179682049
76,7.27709807339124,0.0101041988299653
77,7.54005696275271,0.0180995992022631
78,16.4719579194207,0.00831516744314272
79,5.30079821241088,0.0187394348464267
80,15.2375661663245,0.00849038369179317
81,10.1916981616523,0.0272958447478937
82,11.8605528702028,0.012523407044586
83,5.77774208155461,0.00931350612007715
84,17.973398542963,0.00848695986637671
85,11.9171551638283,0.00946018081225442
86,18.681948062731,0.0108181968632444
87,15.8213974162936,0.00812259351268928
88,18.8982937287074,0.00731434055222291
89,10.9418972500134,0.0125739275220621
90,15.7532013684977,0.0109808011352348
91,7.20041149994358,0.0206023269651202
92,18.115931765642,0.00685088279483183
93,9.15879470761865,0.00908657175229243
94,9.84196653822437,0.0111302817959452
95,12.2308070841245,0.00942432097268887
96,16.6342174448073,0.0126365173732521
97,16.1028432147577,0.00911296213156725
98,10.1662675163243,0.00880004878144123
99,7.32081097667105,0.02266761446959
100,7.13231520028785,0.0240917395566994
101,15.326099882368,0.0103556192802249
102,15.2208344871178,0.00846335607035913
103,17.3938389937393,0.0116283516468742
104,19.8156262689736,0.0239902894156071
105,10.7902974763419,0.0145762998472724
106,5.61707170912996,0.0110192560009006
107,19.1035879042465,0.00940433608167703
108,5.62531025731005,0.00920408835588003
109,7.06770360004157,0.00967327135378077
110,14.6647871087771,0.00956630241797245
111,10.018573430134,0.0138297232625834
112,17.1008538571186,0.00870722271527797
113,11.5516944380943,0.0142215280433269
114,13.8763670483604,0.00908980243863633
115,17.9346110729966,0.00791562871685462
116,11.7199981957674,0.0113494989700899
117,16.2771615292877,0.0135255414797736
118,14.7904531587847,0.0134442148058169
119,7.83600455033593,0.00816561834575562
120,12.4583612405695,0.00975154440285339
121,17.9857851448469,0.00952018940157246
122,15.8837763604242,0.00701305859723469
123,16.3122007972561,0.0101844384876241
124,9.65567648410797,0.00899786809526955
125,13.4395597653929,0.00786575186030146
126,5.4509174451232,0.0381844550072457
127,12.6171342295129,0.0125029481763583
128,6.88329091062769,0.0181590671098894
129,12.6746782683767,0.0096893638130713
130,10.8614652615506,0.0117956571030898
131,8.96552127436735,0.0110172503661529
132,8.6645539815072,0.0121786375281012
133,10.6175876944326,0.0123926977828948
134,12.1226462302729,0.00856104367403751
135,7.71460846532136,0.0122280278597683
136,10.4613518691622,0.0118259040089929
137,17.7108091069385,0.00915513684109306
138,11.064187156735,0.0216241091757745
139,13.8526397908572,0.0123285358749789
140,14.4741437141784,0.0114142037288268
141,15.3512230236083,0.00906255066629039
142,7.33634006581269,0.0105086137363509
143,15.331194284372,0.00920036766335009
144,17.4923720059451,0.00684840947581539
145,8.11119983438402,0.010074210632478
146,13.0358995497227,0.0107018971990552
147,16.2575073528569,0.0127806587034854
148,8.6771576886531,0.0107851296020538
149,16.5868727117777,0.00953710194057319
150,15.1223929598927,0.00940408622276763
151,8.40111069497652,0.0147954903663448
152,5.0795956980437,0.0113951535443753
153,6.69685353757814,0.0167341425306784
154,12.7485463989433,0.00816643852384774
155,19.2089658440091,0.00925687623712286
156,16.5095512755215,0.0107591496233716
157,8.5227996960748,0.0143863729668516
158,9.21294483006932,0.0120179444955012
159,10.6673761049751,0.0125292910124594
160,9.04013516032137,0.0116743926942133
161,6.39882088173181,0.0106186542732698
162,18.8070455053821,0.00760421469041464
163,10.6567081180401,0.0130471219385554
164,14.1359263425693,0.0103327393748284
165,10.2201002230868,0.0109756887054379
166,15.1330947573297,0.0112802231185329
167,15.9333226212766,0.0136994339856807
168,8.68661196203902,0.00978089728225221
169,5.24101273040287,0.0126181243773694
170,8.96398000302725,0.00975960024771855
171,8.31555980490521,0.0197001769276836
172,18.034306463087,0.0115187548416602
173,11.7916859104298,0.0103496201968608
174,10.2057755750138,0.00957014560588
175,12.6320084929466,0.0144507688156125
176,11.5382975863758,0.0112765590989421
177,11.3679649576079,0.0212741046900084
178,11.8371759692673,0.00813546119770521
179,13.0487060500309,0.0117024379146357
180,18.8957819691859,0.00714966367265988
181,11.0931556881405,0.00874668478501444
182,11.2087810633238,0.0106267273457429
183,9.61818584473804,0.0104542839827953
184,12.8773575345986,0.0111523758569558
185,10.7673880760558,0.0141970601293238
186,12.2989508742467,0.0181584376972832
187,8.56390664121136,0.0142348476029369
188,13.9579461840913,0.00780082950421713
189,11.0683924483601,0.0126943269096039
190,18.2412659935653,0.0102898916346153
191,9.65172586613335,0.0151386152731607
192,9.00820311624557,0.0206453880333401
193,8.47608546726406,0.0153396228064075
194,19.9587198533118,0.00993318093415135
195,8.45454152440652,0.0140782471137876
196,7.28414508863352,0.0108233022545381
197,19.3138005665969,0.0104723551329989
198,13.2285628956743,0.0134530945945482
199,8.11568420147523,0.011360337360231
200,13.1447286438197,0.00772958779277747
201,19.7895912709646,0.00849211953042944
202,18.7309363367967,0.00739478144219533
203,11.1143698170781,0.0137448093664835
204,10.8657894574571,0.0110022693404759
205,18.8914176553953,0.00703858804138646
206,7.2899543272797,0.0144873894844772
207,18.9296723576263,0.00599567917763587
208,7.6081815129146,0.0166753955752305
209,18.6241520254407,0.00815691181393955
210,9.5119576936122,0.00927418489154059
211,19.213958325563,0.00647837123795977
212,19.2916633212008,0.00864281448639895
213,13.8304410991259,0.0106131975605986
214,6.3963899447117,0.040353348747462
215,5.07625832804479,0.016398229920228
216,19.6744544175453,0.0071007806531016
217,12.9673638497479,0.0113451891688969
218,16.4799159287941,0.00900083219837708
219,12.7536538662389,0.00892788617944531
220,18.0595789523795,0.0115181970096458
221,6.1464248248376,0.0297493858202476
222,17.7285947091877,0.00671104407755999
223,13.896779762581,0.00946138625583104
224,10.5873641860671,0.011519140456968
225,18.670388457831,0.00750243927882496
226,7.63348940177821,0.00873072518670087
227,11.5936782490462,0.00964899574217833
228,11.6617477824911,0.0105440133231047
229,16.1753795901313,0.00900268839631077
230,15.8270223473664,0.00985614097530153
231,19.8566712404136,0.00737655639438669
232,15.009415288223,0.00927536554044887
233,14.6578620222863,0.010370242998493
234,19.5157018839382,0.00693894338322183
235,14.7793888964225,0.00858939755672993
236,18.8581998099107,0.00822687443215969
237,6.20891423197463,0.0253394385165896
238,16.6915313096251,0.0101701915914304
239,12.1137509634718,0.012164788613116
